#SampleID	Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	Experiment	FT	eid	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	Unnamed: 0	Unnamed: 0.1	avg_daily_flow	biochem_oxygen_dem	collection_date	depth	env_biome	env_feature	env_material	geo_loc_name	host	isolation_source	label	lat_lon	mapfile	precipitation_24hour	publication_title	samp_collect_device	samp_size	samp_vol_we_dna_ext	sample_collection_device_or_method	sample_size	sample_volume_for_DNA_extraction	sewage_type	sewer_system_type	source_material_id	suspend_solids	tot_nitro	tot_phosphorus
SRR1594470	AMPLICON	502	PRJNA264400	SAMN03084256	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718615			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_32_Palmetto_Bv4v5	10/1/14	43	27	wastewater metagenome	ILLUMINA	10/22/14	SRR1594470	SRS714396	SRP049107	1St_32_Palmetto	222		1.12		8/24/12		sewage	wastewater treatment plant influent	water	USA:Palmetto:Florida			1St_32_Palmetto	27.526 N 82.596 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		156		
SRR1594471	AMPLICON	502	PRJNA264400	SAMN03084257	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718616			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_34_Johns_Creek_Env_Camp_Bv4v5	10/1/14	54	33	wastewater metagenome	ILLUMINA	10/22/14	SRR1594471	SRS714397	SRP049107	1St_34_Johns_Creek_Env_Camp	223				8/15/12		sewage	wastewater treatment plant influent	water	USA:Johns Creek:Georgia			1St_34_Johns_Creek_Env_Camp	33.977 N 84.267 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594472	AMPLICON	502	PRJNA264400	SAMN03084258	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718617			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_35_Little_River_WRF_Bv4v5	10/1/14	55	33	wastewater metagenome	ILLUMINA	10/22/14	SRR1594472	SRS714398	SRP049107	1St_35_Little_River_WRF	224				8/16/12		sewage	wastewater treatment plant influent	water	USA:Johns Creek:Georgia			1St_35_Little_River_WRF	34.018 N 84.227 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594473	AMPLICON	502	PRJNA264400	SAMN03084259	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718618			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_38_Coeburn_Bv4v5	10/1/14	55	34	wastewater metagenome	ILLUMINA	10/22/14	SRR1594473	SRS714399	SRP049107	1St_38_Coeburn	225		0.02		8/23/12		sewage	wastewater treatment plant influent	water	USA:Coeburn:Virginia			1St_38_Coeburn	36.951 N 82.467 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594474	AMPLICON	502	PRJNA264400	SAMN03084260	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718619			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_40_Williamson_Bv4v5	10/1/14	43	26	wastewater metagenome	ILLUMINA	10/22/14	SRR1594474	SRS714400	SRP049107	1St_40_Williamson	226		0.7	202	8/10/12		sewage	wastewater treatment plant influent	water	USA:Williamson:West Virginia			1St_40_Williamson	37.67 N 82.275 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		172		
SRR1594475	AMPLICON	502	PRJNA264400	SAMN03084261	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718620			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_42_Richmond_Bv4v5	10/1/14	57	34	wastewater metagenome	ILLUMINA	10/22/14	SRR1594475	SRS714402	SRP049107	1St_42_Richmond	227		6.24	193	9/5/12		sewage	wastewater treatment plant influent	water	USA:Richmond:California			1St_42_Richmond	37.919 N 122.378 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		251		
SRR1594476	AMPLICON	502	PRJNA264400	SAMN03084262	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718621			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_43_Stockton_WWControl_Bv4v5	10/1/14	49	30	wastewater metagenome	ILLUMINA	10/22/14	SRR1594476	SRS714401	SRP049107	1St_43_Stockton_WWControl	228		28.6	380	8/14/12		sewage	wastewater treatment plant influent	water	USA:Stockton:California			1St_43_Stockton_WWControl	37.936 N 121.328 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		30		
SRR1594477	AMPLICON	502	PRJNA264400	SAMN03084263	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718622			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_44_El_Estero_INF2_Bv4v5	10/1/14	54	32	wastewater metagenome	ILLUMINA	10/22/14	SRR1594477	SRS714404	SRP049107	1St_44_El_Estero_INF2	229				8/9/12		sewage	wastewater treatment plant influent	water	USA:Santa Barbara:California			1St_44_El_Estero_INF2	34.417 N 119.686 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594478	AMPLICON	502	PRJNA264400	SAMN03084264	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718623			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_45_Palo_Alto_comp_Bv4v5	10/1/14	51	31	wastewater metagenome	ILLUMINA	10/22/14	SRR1594478	SRS714403	SRP049107	1St_45_Palo_Alto_comp	230		22.3		8/9/12		sewage	wastewater treatment plant influent	water	USA:Palo Alto:California			1St_45_Palo_Alto_comp	37.453 N 122.111 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594479	AMPLICON	502	PRJNA264400	SAMN03084265	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718624			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_46_East_Central_Bv4v5	10/1/14	46	28	wastewater metagenome	ILLUMINA	10/22/14	SRR1594479	SRS714405	SRP049107	1St_46_East_Central	231		41.1		8/8/12		sewage	wastewater treatment plant influent	water	USA:West Palm Beach:Florida			1St_46_East_Central	26.741 N 80.132 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		374		
SRR1594480	AMPLICON	502	PRJNA264400	SAMN03084266	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718625			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_47_Augusta_Bv4v5	10/1/14	42	26	wastewater metagenome	ILLUMINA	10/22/14	SRR1594480	SRS714406	SRP049107	1St_47_Augusta	232		31.86		8/8/12		sewage	wastewater treatment plant influent	water	USA:Augusta:Georgia			1St_47_Augusta	33.395 N 81.976 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594481	AMPLICON	502	PRJNA264400	SAMN03084267	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718626			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_48_Missoula_Bv4v5	10/1/14	41	25	wastewater metagenome	ILLUMINA	10/22/14	SRR1594481	SRS714407	SRP049107	1St_48_Missoula	233		7.17	277	8/10/12		sewage	wastewater treatment plant influent	water	USA:Missoula:Montana			1St_48_Missoula	46.88 N 114.042 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		277	42.7	6.19
SRR1594482	AMPLICON	502	PRJNA264400	SAMN03084268	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718627			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_49_Bozeman_Bv4v5	10/1/14	63	39	wastewater metagenome	ILLUMINA	10/22/14	SRR1594482	SRS714408	SRP049107	1St_49_Bozeman	234		4.42	248	8/9/12		sewage	wastewater treatment plant influent	water	USA:Bozeman:Montana			1St_49_Bozeman	45.723 N 111.069 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		233	26	4.6
SRR1594483	AMPLICON	502	PRJNA264400	SAMN03084269	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718628			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_50_Syracuse_Bv4v5	10/1/14	68	41	wastewater metagenome	ILLUMINA	10/22/14	SRR1594483	SRS714409	SRP049107	1St_50_Syracuse	235		35.75	240	8/7/12		sewage	wastewater treatment plant influent	water	USA:Syracuse:New York			1St_50_Syracuse	43.064 N 76.178 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		238	25.9	3.46
SRR1594484	AMPLICON	502	PRJNA264400	SAMN03084270	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718629			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_51_Pendleton_Bv4v5	10/1/14	61	37	wastewater metagenome	ILLUMINA	10/22/14	SRR1594484	SRS714410	SRP049107	1St_51_Pendleton	236		2.1	205	8/13/12		sewage	wastewater treatment plant influent	water	USA:Pendleton:Oregon			1St_51_Pendleton	45.668 N 118.837 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		209		
SRR1594485	AMPLICON	502	PRJNA264400	SAMN03084271	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718630			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_52_Duncansville_Bv4v5	10/1/14	67	41	wastewater metagenome	ILLUMINA	10/22/14	SRR1594485	SRS714412	SRP049107	1St_52_Duncansville	237		9.6	122	8/9/12		sewage	wastewater treatment plant influent	water	USA:Duncansville:Pennsylvania			1St_52_Duncansville	40.456 N 78.426 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Combined		204	21.1	4.4
SRR1594486	AMPLICON	502	PRJNA264400	SAMN03084272	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718631			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_53_Memphis_Bv4v5	10/1/14	57	35	wastewater metagenome	ILLUMINA	10/22/14	SRR1594486	SRS714411	SRP049107	1St_53_Memphis	238		70.2	758	8/15/12		sewage	wastewater treatment plant influent	water	USA:Memphis:Tennessee			1St_53_Memphis	35.188 N 90.055 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		541	113	18.9
SRR1594487	AMPLICON	502	PRJNA264400	SAMN03084273	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718632			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_54_Laramie_Bv4v5	10/1/14	55	33	wastewater metagenome	ILLUMINA	10/22/14	SRR1594487	SRS714414	SRP049107	1St_54_Laramie	239		3.5	164	8/14/12		sewage	wastewater treatment plant influent	water	USA:Laramie:Wyoming			1St_54_Laramie	41.338 N 105.605 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		12.4		2.2
SRR1594488	AMPLICON	502	PRJNA264400	SAMN03084274	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718633			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_55_Iowa_City_Bv4v5	10/1/14	47	29	wastewater metagenome	ILLUMINA	10/22/14	SRR1594488	SRS714413	SRP049107	1St_55_Iowa_City	240		4.34		8/9/12		sewage	wastewater treatment plant influent	water	USA:Iowa City:Iowa			1St_55_Iowa_City	41.611 N 91.506 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		952		
SRR1594489	AMPLICON	502	PRJNA264400	SAMN03084275	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718634			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_56_Burlington_Bv4v5	10/1/14	41	25	wastewater metagenome	ILLUMINA	10/22/14	SRR1594489	SRS714415	SRP049107	1St_56_Burlington	241		3.5	400	8/8/12		sewage	wastewater treatment plant influent	water	USA:Burlington:Vermont			1St_56_Burlington	44.472 N 73.22 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		750		6
SRR1594490	AMPLICON	502	PRJNA264400	SAMN03084276	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718635			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_58_Lincoln_Bv4v5	10/1/14	68	42	wastewater metagenome	ILLUMINA	10/22/14	SRR1594490	SRS714416	SRP049107	1St_58_Lincoln	242		22	236	8/23/12		sewage	wastewater treatment plant influent	water	USA:Lincoln:Nebraska			1St_58_Lincoln	40.839 N 96.688 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		223	42	10
SRR1594491	AMPLICON	502	PRJNA264400	SAMN03084277	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718636			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_59_Walnut_Creek_Bv4v5	10/1/14	64	39	wastewater metagenome	ILLUMINA	10/22/14	SRR1594491	SRS714417	SRP049107	1St_59_Walnut_Creek	243		52.5	170	8/15/12		sewage	wastewater treatment plant influent	water	USA:Austin:Texas			1St_59_Walnut_Creek	30.279 N 97.651 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		500	45	5
SRR1594492	AMPLICON	502	PRJNA264400	SAMN03084278	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718637			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_60_Denver_North_Plant_Bv4v5	10/1/14	69	42	wastewater metagenome	ILLUMINA	10/22/14	SRR1594492	SRS714418	SRP049107	1St_60_Denver_North_Plant	244		84.3	276	8/23/12		sewage	wastewater treatment plant influent	water	USA:Denver:Colorado			1St_60_Denver_North_Plant	39.808 N 104.956 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		303	39.6	
SRR1594493	AMPLICON	502	PRJNA264400	SAMN03084279	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718638			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_61_Madison_Bv4v5	10/1/14	60	37	wastewater metagenome	ILLUMINA	10/22/14	SRR1594493	SRS714419	SRP049107	1St_61_Madison	245		35.59	236	8/26/12		sewage	wastewater treatment plant influent	water	USA:Madison:Wisconsin			1St_61_Madison	43.036 N 89.357 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		247	44	5.75
SRR1594494	AMPLICON	502	PRJNA264400	SAMN03084280	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718639			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_62_Yuma_Bv4v5	10/1/14	57	35	wastewater metagenome	ILLUMINA	10/22/14	SRR1594494	SRS714420	SRP049107	1St_62_Yuma	246		6.74		8/15/12		sewage	wastewater treatment plant influent	water	USA:Yuma:Arizona			1St_62_Yuma	32.73 N 114.664 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594495	AMPLICON	502	PRJNA264400	SAMN03084281	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718640			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_63_Empire_Bv4v5	10/1/14	52	32	wastewater metagenome	ILLUMINA	10/22/14	SRR1594495	SRS714421	SRP049107	1St_63_Empire	247		10.5		8/15/12		sewage	wastewater treatment plant influent	water	USA:Farmington:Minnesota			1St_63_Empire	44.666 N 93.104 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594496	AMPLICON	502	PRJNA264400	SAMN03084282	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718641			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_64_El_Estero_INF1_Bv4v5	10/1/14	40	24	wastewater metagenome	ILLUMINA	10/22/14	SRR1594496	SRS714422	SRP049107	1St_64_El_Estero_INF1	248				8/9/12		sewage	wastewater treatment plant influent	water	USA:Santa Barbara:California			1St_64_El_Estero_INF1	34.417 N 119.686 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated				
SRR1594497	AMPLICON	502	PRJNA264400	SAMN03084283	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718642			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_65_Palo_Alto_Grab_Bv4v5	10/1/14	65	40	wastewater metagenome	ILLUMINA	10/22/14	SRR1594497	SRS714424	SRP049107	1St_65_Palo_Alto_Grab	249		22.3		8/9/12		sewage	wastewater treatment plant influent	water	USA:Palo Alto:California			1St_65_Palo_Alto_Grab	37.453 N 122.111 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594498	AMPLICON	502	PRJNA264400	SAMN03084284	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718643			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_66_Junction_City_SW_Bv4v5	10/1/14	66	40	wastewater metagenome	ILLUMINA	10/22/14	SRR1594498	SRS714425	SRP049107	1St_66_Junction_City_SW	250		4	84	8/15/12		sewage	wastewater treatment plant influent	water	USA:Junction City:Kansas			1St_66_Junction_City_SW	38.992 N 96.866 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		120	126	121
SRR1594499	AMPLICON	502	PRJNA264400	SAMN03084285	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718644			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_67_Erin_Lipp_Sample_Bv4v5	10/1/14	56	34	wastewater metagenome	ILLUMINA	10/22/14	SRR1594499	SRS714423	SRP049107	1St_67_Erin_Lipp_Sample	251		0.98	189	8/15/12		sewage	wastewater treatment plant influent	water	USA:Key Largo:Florida			1St_67_Erin_Lipp_Sample	25.086 N 80.448 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		202	53.2	5.69
SRR1594500	AMPLICON	502	PRJNA264400	SAMN03084286	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718645			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_68_Key_West_Bv4v5	10/1/14	63	38	wastewater metagenome	ILLUMINA	10/22/14	SRR1594500	SRS714426	SRP049107	1St_68_Key_West	252				8/16/12		sewage	wastewater treatment plant influent	water	USA:Key West:Florida			1St_68_Key_West	24.569 N 81.797 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594501	AMPLICON	502	PRJNA264400	SAMN03084287	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718646			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_69_Whittier_Bv4v5	10/1/14	50	30	wastewater metagenome	ILLUMINA	10/22/14	SRR1594501	SRS714427	SRP049107	1St_69_Whittier	253		33.07	288	8/21/12		sewage	wastewater treatment plant influent	water	USA:Whittier:California			1St_69_Whittier	34.034 N 118.023 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		400		
SRR1594502	AMPLICON	502	PRJNA264400	SAMN03084288	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718647			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_70_Marathon_Bv4v5	10/1/14	54	33	wastewater metagenome	ILLUMINA	10/22/14	SRR1594502	SRS714428	SRP049107	1St_70_Marathon	254		0.65	108	8/21/12		sewage	wastewater treatment plant influent	water	USA:Marathon:Florida			1St_70_Marathon	24.746 N 80.983 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated		64	53.6	6.63
SRR1594503	AMPLICON	502	PRJNA264400	SAMN03084289	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718648			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_71_St_Joseph_Bv4v5	10/1/14	46	28	wastewater metagenome	ILLUMINA	10/22/14	SRR1594503	SRS714429	SRP049107	1St_71_St_Joseph	255		15		8/21/12		sewage	wastewater treatment plant influent	water	USA:St. Joseph:Missouri			1St_71_St_Joseph	39.731 N 94.866 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Combined				
SRR1594504	AMPLICON	502	PRJNA264400	SAMN03084290	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718649			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_72_Denver_South_Plant_Bv4v5	10/1/14	40	24	wastewater metagenome	ILLUMINA	10/22/14	SRR1594504	SRS714431	SRP049107	1St_72_Denver_South_Plant	256		55.55	353	8/14/12		sewage	wastewater treatment plant influent	water	USA:Denver:Colorado			1St_72_Denver_South_Plant	39.808 N 104.956 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		340	44.6	
SRR1594505	AMPLICON	502	PRJNA264400	SAMN03084291	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718650			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_73_Blue_Lake_Bv4v5	10/1/14	68	41	wastewater metagenome	ILLUMINA	10/22/14	SRR1594505	SRS714430	SRP049107	1St_73_Blue_Lake	257				8/28/12		sewage	wastewater treatment plant influent	water	USA:Shakopee:Minnesota			1St_73_Blue_Lake	44.798 N 93.431 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594506	AMPLICON	502	PRJNA264400	SAMN03084292	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718651			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_74_Metropolitan_Bv4v5	10/1/14	69	41	wastewater metagenome	ILLUMINA	10/22/14	SRR1594506	SRS714432	SRP049107	1St_74_Metropolitan	258		171	290	8/30/12		sewage	wastewater treatment plant influent	water	USA:St. Paul:Minnesota			1St_74_Metropolitan	44.924 N 93.046 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		223	73	5.9
SRR1594507	AMPLICON	502	PRJNA264400	SAMN03084293	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718652			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_75_Salina_Bv4v5	10/1/14	59	35	wastewater metagenome	ILLUMINA	10/22/14	SRR1594507	SRS714433	SRP049107	1St_75_Salina	259		3.86	298	9/4/12		sewage	wastewater treatment plant influent	water	USA:Salina:Kansas			1St_75_Salina	38.833 N 97.607 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Separated		282	46.2	4.9
SRR1594508	AMPLICON	502	PRJNA264400	SAMN03084294	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718653			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_76_Mendenhall_Bv4v5	10/1/14	62	37	wastewater metagenome	ILLUMINA	10/22/14	SRR1594508	SRS714434	SRP049107	1St_76_Mendenhall	260		2.44	310	9/6/12		sewage	wastewater treatment plant influent	water	USA:Juneau:Alaska			1St_76_Mendenhall	58.286 N 134.385 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		241		
SRR1594509	AMPLICON	502	PRJNA264400	SAMN03084295	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718654			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_77_Juneau_Douglas_Bv4v5	10/1/14	57	34	wastewater metagenome	ILLUMINA	10/22/14	SRR1594509	SRS714435	SRP049107	1St_77_Juneau_Douglas	261		1.11	259	9/6/12		sewage	wastewater treatment plant influent	water	USA:Juneau:Alaska			1St_77_Juneau_Douglas	58.364 N 134.599 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Composite	1 L	25 ml				influent	Combined		271		
SRR1594510	AMPLICON	502	PRJNA264400	SAMN03084296	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718655			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_78_Honouliuli_Bv4v5	10/1/14	51	31	wastewater metagenome	ILLUMINA	10/22/14	SRR1594510	SRS714436	SRP049107	1St_78_Honouliuli	262		25.2		9/7/12		sewage	wastewater treatment plant influent	water	USA:Honolulu:Hawaii			1St_78_Honouliuli	21.331 N 158.037 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
SRR1594511	AMPLICON	502	PRJNA264400	SAMN03084297	MIMARKS.survey	UNIVERSITY OF WISCONSIN-MILWAUKEE	public	sra	ncbi	SRX718656			0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	1St_79_Sand_Island_Bv4v5	10/1/14	54	32	wastewater metagenome	ILLUMINA	10/22/14	SRR1594511	SRS714438	SRP049107	1St_79_Sand_Island	263		57.6		9/7/12		sewage	wastewater treatment plant influent	water	USA:Honolulu:Hawaii			1St_79_Sand_Island	21.306 N 157.882 W	map.j123.txt		Sewage reflects the microbiomes of human populations	Grab	1 L	25 ml				influent	Separated				
